date,newDeaths,cum,hospCases,googleretail_and_recreation,googlegrocery_and_pharmacyn,googleparksne,googletransit_stationsne,googleworkplacesne,covidOccupiedMVBeds,TransCars,TransLight Commercial Vehicles,TransHeavy Goods Vehicles,TransAll motor vehicles,TransNational Rail,Trans for London Tube,Trans for London Bus,TransBus (excl),TransCycling,Care hm deaths,newFirstDose,cumFirstDose,newSecondDose,cumSecondDose,cumThird,pillarplannedCapacity,pillarcapacityOne,pillarcapacityTwo,pillarcapacityThree,pillarcapacityFour,pillarnewOneTests,pillarnewTwoTests,pillarnewThreeTests,pillarnewFourTests,pillarnewTests,pillarcumOneTests,pillarcumTwoTests,pillarcumThreeTests,pillarcumFourTests,pillarcumTests,cumAdmissions,Antibody_Tests_plannedPCRCapacity,Antibody_Tests_newPCRTests,Antibody_Tests_cumPCRTests,Antibody_Tests_plannedCapacity,Antibody_Tests_new,Antibody_Tests_cum,newCases,cumCases,newVirusTests,cumVirusTests,res_schools_closed,res_pubs_closed,res_shops_closed,res_eating_places_closed,res_stay_at_home,res_house_mix_banned,res_wfh,res_rule_of_6_indoors,res_curfew,res_eat_out,wrl_total_cases,wrl_new_cases,wrl_new_cases_smoothed,wrl_total_deaths,wrl_new_deaths,wrl_new_deaths_smoothed,wrl_total_cases_per_million,wrl_new_cases_per_million,wrl_new_cases_smoothed_per_million,wrl_total_deaths_per_million,wrl_new_deaths_per_million,wrl_new_deaths_smoothed_per_million,wrl_reproduction_rate,wrl_icu_patients,wrl_icu_patients_per_million,wrl_hosp_patients,wrl_hosp_patients_per_million,wrl_total_tests,wrl_total_tests_per_thousand,wrl_new_tests_per_thousand,wrl_new_tests_smoothed,wrl_new_tests_smoothed_per_thousand,wrl_positive_rate,wrl_tests_per_case,wrl_tests_units,wrl_total_vaccinations,wrl_people_vaccinated,wrl_people_fully_vaccinated,wrl_total_boosters,wrl_new_vaccinations,wrl_new_vaccinations_smoothed,wrl_total_vaccinations_per_hundred,wrl_people_vaccinated_per_hundred,wrl_people_fully_vaccinated_per_hundred,wrl_total_boosters_per_hundred,wrl_new_vaccinations_smoothed_per_million,wrl_new_people_vaccinated_smoothed,wrl_new_people_vaccinated_smoothed_per_hundred,wrl_stringency_index,wrl_population,wrl_population_density,wrl_median_age,wrl_aged_65_older,wrl_aged_70_older,wrl_gdp_per_capita,wrl_extreme_poverty,wrl_cardiovasc_death_rate,wrl_diabetes_prevalence,wrl_female_smokers,wrl_male_smokers,wrl_handwashing_facilities,wrl_hosp_beds_1000,wrl_life_exp,wrl_hum_dev_index,count_flight,flight 7day avg,Adm classification target
4/24/2020,1005,33918,17063,-97,-82,-90,-92,-80,2703,0.39,0.46,0.65,0.42,0.04,0.05,..,0.12,1.88,429,NA,NA,NA,NA,NA,49862,26262,23100,NA,500,21981,6244,NA,535,28760,570975,63344,NA,6473,640792,79061,49362,28225,634319,500,NA,NA,5386,143464,28225,634319,1,1,1,1,1,1,1,0,0,0,151689,4981,4841.571,22873,1018,842.857,2223.947,73.028,70.983,335.346,14.925,12.357,1.02,2703,39.629,17063,250.165,570975,8.371,0.322,20729,0.304,0.234,4.3,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.63,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,602,525.57,High(above 1500)
4/25/2020,919,34837,16604,-95,-71,-88,-90,NA,2702,0.35,0.43,0.71,0.38,0.04,0.04,..,0.12,2.92,75,NA,NA,NA,NA,NA,53892,26262,27130,NA,500,17939,11119,NA,NA,29058,588914,74463,NA,6473,669850,80314,53392,29058,663377,500,NA,NA,4913,148377,29058,663377,1,1,1,1,1,1,1,0,0,0,155453,3764,4702.714,23689,816,801.143,2279.132,55.185,68.948,347.31,11.964,11.746,1.01,2702,39.615,16604,243.435,588914,8.634,0.263,20940,0.307,0.225,4.5,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.63,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,417,529.29,Medium(500-1500)
4/26/2020,894,35731,16555,-95,-72,-82,-88,NA,2580,0.32,0.4,0.75,0.35,0.04,0.03,..,0.13,3.41,96,NA,NA,NA,NA,NA,52262,26262,25500,NA,500,17968,13642,NA,NA,31610,606882,88105,NA,6473,701460,81669,51762,31610,694987,500,NA,NA,4463,152840,31610,694987,1,1,1,1,1,1,1,0,0,0,158926,3473,4647.429,24053,364,791.286,2330.05,50.918,68.137,352.646,5.337,11.601,1,2580,37.826,16555,242.717,606882,8.898,0.263,21584,0.316,0.215,4.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.63,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,406,530.29,Medium(500-1500)
4/27/2020,866,36597,16662,-96,-83,-91,-92,-80,2460,0.4,0.51,0.68,0.44,0.04,0.05,..,0.12,1.58,715,NA,NA,NA,NA,NA,73400,36700,36000,NA,700,16440,15013,NA,1834,33287,623435,103118,NA,8307,734860,83207,72700,31453,726553,700,NA,NA,4310,157149,31453,726553,1,1,1,1,1,1,1,0,0,0,163630,4704,4624.286,24376,323,755.143,2399.017,68.966,67.798,357.382,4.736,11.071,0.98,2460,36.067,16662,244.285,623435,9.14,0.243,19280,0.283,0.24,4.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.63,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,561,533,High(above 1500)
4/28/2020,801,37398,15877,-97,-87,-93,-92,-84,2353,0.38,0.48,0.67,0.42,0.04,0.05,..,0.11,0.49,476,NA,NA,NA,NA,NA,77365,40365,36300,NA,700,23648,21615,NA,242,45505,647084,124733,NA,8549,780366,84725,76665,45263,771817,700,NA,NA,3996,161145,45263,771817,1,1,1,1,1,1,1,0,0,0,168357,4727,4617.429,25347,971,719,2468.32,69.304,67.697,371.618,14.236,10.541,0.97,2353,34.498,15877,232.776,647084,9.487,0.347,19793,0.29,0.233,4.3,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.63,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,564,537.86,High(above 1500)
4/29/2020,817,38215,15521,-97,-83,-91,-92,-84,2286,0.38,0.49,0.68,0.42,0.04,0.05,..,0.11,1.12,374,NA,NA,NA,NA,NA,86565,40365,45500,NA,700,32150,33493,NA,1150,66793,681371,158226,NA,9699,849296,86213,85865,65643,839597,700,NA,NA,4076,165221,65643,839597,1,1,1,1,1,1,1,0,0,0,173807,5450,4609.571,26118,771,706.714,2548.224,79.904,67.582,382.922,11.304,10.361,0.97,2286,33.516,15521,227.557,681371,9.99,0.503,21821,0.32,0.211,4.7,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.63,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,642,542,Medium(500-1500)
4/30/2020,780,38995,15164,-98,-85,-92,-92,-84,2224,0.39,0.48,0.67,0.42,0.04,0.05,..,0.11,0.97,362,NA,NA,NA,NA,NA,122415,42715,79000,NA,700,39753,43390,NA,1072,84215,721124,201560,NA,10771,933455,87655,121715,83143,922684,700,NA,NA,6032,171253,83143,922684,1,1,1,1,1,1,1,0,0,0,178771,4964,4580.429,26754,636,699.857,2621.002,72.778,67.155,392.246,9.325,10.261,0.96,2224,32.607,15164,222.323,721124,10.573,0.583,24590,0.361,0.186,5.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.63,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,643,547.86,Medium(500-1500)
5/1/2020,786,39781,14723,-97,-82,-89,-91,-82,2178,0.4,0.5,0.66,0.44,0.04,0.05,..,0.12,1.23,342,NA,NA,NA,NA,NA,121979,41979,79000,NA,1000,39095,35047,NA,751,74893,760219,236607,NA,11522,1008348,88918,120979,74142,996826,1000,NA,NA,6201,177454,74142,996826,1,1,1,1,1,1,1,0,0,0,183501,4730,4544.571,27454,700,654.429,2690.35,69.348,66.629,402.509,10.263,9.595,0.95,2178,31.932,14723,215.857,760219,11.146,0.573,27035,0.396,0.168,5.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.63,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,611,549.14,Medium(500-1500)
5/2/2020,705,40486,14380,-95,-71,-84,-89,NA,2068,0.38,0.47,0.72,0.4,0.04,0.04,..,0.12,3.08,71,NA,NA,NA,NA,NA,108024,41024,66000,NA,1000,28052,35507,NA,NA,63559,788273,272114,NA,11522,1071909,90099,107024,63559,1060387,1000,NA,NA,4806,182260,63559,1060387,1,1,1,1,1,1,1,0,0,0,186731,3230,4468.286,28039,585,621.429,2737.706,47.356,65.511,411.086,8.577,9.111,0.91,2068,30.319,14380,210.828,788273,11.557,0.411,28480,0.418,0.157,6.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.63,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,416,549,Medium(500-1500)
5/3/2020,662,41148,14188,-97,-75,-87,-89,NA,2009,0.34,0.42,0.76,0.36,0.04,0.04,..,0.13,2.57,53,NA,NA,NA,NA,NA,108108,41108,66000,NA,1000,25867,42336,NA,614,68817,814140,314450,NA,12136,1140726,91287,107108,68203,1128590,1000,NA,NA,4339,186599,68203,1128590,1,1,1,1,1,1,1,0,0,0,189708,2977,4397.429,28292,253,605.571,2781.352,43.646,64.472,414.795,3.709,8.878,0.87,2009,29.454,14188,208.013,814140,11.936,0.379,29608,0.434,0.149,6.7,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.63,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,474,558.71,Medium(500-1500)
5/4/2020,676,41824,14097,-97,-83,-88,-91,-80,1936,0.42,0.55,0.7,0.46,0.05,0.06,..,0.12,1.55,558,NA,NA,NA,NA,NA,94248,42248,51000,NA,1000,26866,44898,NA,1304,73068,842903,359348,NA,18513,1220764,92536,93248,72630,1208190,1000,NA,NA,3985,190584,72630,1208190,1,1,1,1,1,1,1,0,0,0,193091,3383,4208.714,28565,273,598.429,2830.951,49.599,61.705,418.798,4.003,8.774,0.81,1936,28.384,14097,206.679,842903,12.358,0.422,31353,0.46,0.134,7.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.63,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,585,562.14,Medium(500-1500)
5/5/2020,642,42466,13723,-97,-84,-88,-91,-84,1874,0.42,0.54,0.71,0.46,0.05,0.06,..,0.12,1.32,336,NA,NA,NA,NA,NA,100454,42454,57000,NA,1000,32350,33453,NA,1641,67444,875253,392801,NA,15389,1283443,93682,99454,66919,1270344,1000,NA,NA,4406,194990,66919,1270344,1,1,1,1,1,1,1,0,0,0,196780,3689,4060.429,29290,725,563.286,2885.036,54.085,59.531,429.427,10.629,8.258,0.8,1874,27.475,13723,201.196,875253,12.832,0.474,32596,0.478,0.125,8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.63,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,603,567.71,Medium(500-1500)
5/6/2020,627,43093,13148,-97,-82,-87,-91,-81,1802,0.43,0.55,0.73,0.47,0.05,0.05,..,0.12,2.27,307,NA,NA,NA,NA,NA,100921,42921,57000,NA,1000,32667,40610,NA,1484,74761,907921,435801,NA,16873,1360595,94888,99921,74455,1347190,1000,NA,NA,6111,201101,74455,1347190,1,1,1,1,1,1,1,0,0,0,200616,3836,3829.857,29937,647,545.571,2941.277,56.24,56.15,438.913,9.486,7.999,0.8,1802,26.42,13148,192.766,907921,13.311,0.479,32364,0.474,0.118,8.5,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.63,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,714,578,Medium(500-1500)
5/7/2020,631,43724,12626,-97,-82,-87,-91,-80,1685,0.45,0.56,0.71,0.49,0.05,0.05,..,0.13,2.25,295,NA,NA,NA,NA,NA,102321,44321,57000,NA,1000,33588,43153,NA,2171,78912,941508,478954,NA,19044,1439506,96054,101321,77466,1424655,1000,NA,NA,5614,206715,77466,1424655,1,1,1,1,1,1,1,0,0,0,204387,3771,3659.429,30395,458,520.143,2996.564,55.287,53.652,445.628,6.715,7.626,0.81,1685,24.704,12626,185.113,941508,13.804,0.492,31483,0.462,0.116,8.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.63,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,678,583,Medium(500-1500)
5/8/2020,569,44293,12053,-98,-87,-84,-94,-83,1642,0.33,0.33,0.35,0.34,0.05,0.07,..,0.2,2.37,132,NA,NA,NA,NA,NA,90170,47170,42000,NA,1000,32492,42344,NA,3056,77892,974004,521298,NA,22100,1517402,96964,89170,76963,1501622,1000,NA,NA,4649,211364,76963,1501622,1,1,1,1,1,1,1,0,0,0,207439,3052,3419.714,30975,580,503,3041.31,44.746,50.137,454.132,8.504,7.375,0.8,1642,24.074,12053,176.712,974004,14.28,0.476,30541,0.448,0.112,8.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.63,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,573,577.57,Medium(500-1500)
5/9/2020,539,44832,12015,-95,-71,-73,-88,NA,1585,0.39,0.46,0.65,0.41,0.05,0.05,..,0.13,3.84,54,NA,NA,NA,NA,NA,96106,46106,49000,NA,1000,28412,46174,NA,2616,77202,1002416,567472,NA,24716,1594604,97908,95106,77152,1578774,1000,NA,NA,3896,215260,77152,1578774,1,1,1,1,1,1,1,0,0,0,209589,2150,3265.429,31250,275,458.714,3072.832,31.522,47.875,458.163,4.032,6.725,0.81,1585,23.238,12015,176.155,1002416,14.697,0.417,30592,0.449,0.107,9.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.63,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,432,579.86,Medium(500-1500)
5/10/2020,494,45326,11727,-97,-78,-85,-88,NA,1538,0.35,0.44,0.77,0.37,0.05,0.04,..,0.13,1.5,79,NA,NA,NA,NA,NA,108356,46106,61250,NA,1000,26327,47214,NA,3401,76942,1028743,614686,NA,28117,1671546,98824,107356,76507,1655281,1000,NA,NA,3923,219183,76507,1655281,1,1,1,1,1,1,1,0,0,0,211911,2322,3171.857,31467,217,453.571,3106.875,34.043,46.503,461.345,3.181,6.65,0.84,1538,22.549,11727,171.932,1028743,15.083,0.386,30658,0.449,0.103,9.7,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.63,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,513,585.43,Medium(500-1500)
5/11/2020,428,45754,11967,-97,-84,-89,-90,-82,1485,0.45,0.58,0.74,0.49,0.05,0.06,..,0.12,1,476,NA,NA,NA,NA,NA,110670,47170,62500,NA,1000,25462,41654,NA,3244,70360,1054288,656340,NA,31361,1741989,99853,109670,70332,1725696,1000,NA,NA,3877,223060,70332,1725696,1,1,1,1,0,1,1,0,0,0,215500,3589,3201.286,31655,188,441.429,3159.494,52.619,46.935,464.101,2.756,6.472,0.86,1485,21.772,11967,175.451,1054288,15.457,0.375,30198,0.443,0.106,9.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.78,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,638,593,Medium(500-1500)
5/12/2020,441,46195,11591,-97,-83,-87,-91,-81,1414,0.45,0.59,0.75,0.5,0.05,0.06,..,0.13,1.44,286,NA,NA,NA,NA,NA,117982,46982,70000,NA,1000,32077,40291,NA,2491,74859,1086365,696631,NA,33852,1816848,100836,116982,74593,1800289,1000,NA,NA,3403,226463,74593,1800289,1,1,1,1,0,1,1,0,0,0,218895,3395,3159.286,32270,615,425.714,3209.269,49.775,46.319,473.118,9.017,6.241,0.84,1414,20.731,11591,169.938,1086365,15.927,0.47,30159,0.442,0.105,9.5,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.78,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,659,601,Medium(500-1500)
5/13/2020,454,46649,11342,-97,-83,-89,-91,-79,1342,0.48,0.61,0.76,0.53,0.05,0.06,..,0.12,1.52,221,NA,NA,NA,NA,NA,126400,47400,78000,NA,1000,31828,48885,NA,2759,83472,1118887,745516,NA,36611,1901014,101802,125400,83182,1884165,1000,NA,NA,3242,229705,83182,1884165,1,1,1,1,0,1,1,0,0,0,222195,3300,3082.714,32718,448,397.286,3257.651,48.382,45.196,479.686,6.568,5.825,0.81,1342,19.675,11342,166.288,1118887,16.404,0.477,30138,0.442,0.102,9.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,697,598.57,Medium(500-1500)
5/14/2020,465,47114,10921,-97,-83,-87,-91,-82,1314,0.5,0.6,0.75,0.54,0.05,0.06,..,0.13,2.1,194,NA,NA,NA,NA,NA,128498,47498,80000,NA,1000,32207,49388,NA,3571,85166,1151107,794904,NA,40182,1986193,102711,127498,84693,1968871,1000,NA,NA,3446,233151,84693,1968871,1,1,1,1,0,1,1,0,0,0,224813,2618,2918,33071,353,382.286,3296.034,38.383,42.781,484.861,5.175,5.605,0.78,1314,19.265,10921,160.115,1151107,16.877,0.472,29943,0.439,0.097,10.3,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,694,600.86,Medium(500-1500)
5/15/2020,421,47535,10691,-97,-80,-82,-90,-80,1337,0.51,0.61,0.74,0.55,0.06,0.06,..,0.13,1.74,226,NA,NA,NA,NA,NA,129203,47203,81000,NA,1000,37324,50722,NA,5888,93934,1188430,845626,NA,48118,2082174,103582,128203,91342,2060212,1000,NA,NA,3560,236711,91342,2060212,1,1,1,1,0,1,1,0,0,0,227334,2521,2842.143,33422,351,349.571,3332.995,36.961,41.669,490.008,5.146,5.125,0.79,1337,19.602,10691,156.743,1188430,17.424,0.547,30632,0.449,0.093,10.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,707,620,Medium(500-1500)
5/16/2020,419,47954,10238,-95,-71,-76,-87,NA,1234,0.52,0.64,0.8,0.56,0.06,0.05,..,0.13,2.82,47,NA,NA,NA,NA,NA,118822,45822,72000,NA,1000,31549,56713,NA,5091,93353,1219979,902339,NA,53209,2175527,104395,117822,91360,2151572,1000,NA,NA,3451,240161,91360,2151572,1,1,1,1,0,1,1,0,0,0,229406,2072,2831,33833,411,369,3363.374,30.378,41.506,496.033,6.026,5.41,0.81,1234,18.092,10238,150.102,1219979,17.886,0.463,31080,0.456,0.091,11,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,486,627.71,Medium(500-1500)
5/17/2020,377,48331,10199,-93,-71,-65,-84,NA,1196,0.5,0.63,0.84,0.54,0.06,0.06,..,0.15,3.06,45,NA,NA,NA,NA,NA,129822,45822,73000,NA,11000,24746,50544,NA,6851,82141,1244725,952883,NA,60060,2257668,105188,128822,81278,2232850,1000,NA,NA,3562,243723,81278,2232850,1,1,1,1,0,1,1,0,0,0,231232,1826,2760.143,33900,67,347.571,3390.145,26.771,40.467,497.016,0.982,5.096,0.82,1196,17.535,10199,149.53,1244725,18.249,0.363,30855,0.452,0.089,11.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,497,625.43,Medium(500-1500)
5/18/2020,407,48738,10231,-96,-82,-83,-89,-79,1141,0.53,0.67,0.79,0.58,0.06,0.08,..,0.14,1.64,288,NA,NA,NA,NA,NA,127967,46867,70000,NA,11100,28835,34193,NA,9504,72532,1273612,987076,NA,69564,2330252,106038,126867,70074,2302976,1100,NA,NA,2684,246406,70074,2302976,1,1,1,1,0,1,1,0,0,0,233809,2577,2615.571,34046,146,341.571,3427.927,37.782,38.347,499.156,2.141,5.008,0.84,1141,16.728,10231,149.999,1273612,18.673,0.424,31332,0.459,0.083,12,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,684,632,Medium(500-1500)
5/19/2020,372,49110,10013,-97,-80,-82,-89,-82,1106,0.54,0.67,0.79,0.58,0.07,0.07,..,0.14,1.68,203,NA,NA,NA,NA,NA,129967,46867,72000,NA,11100,35196,44457,NA,8473,88126,1303659,1028401,NA,78037,2410097,106919,128867,86041,2380736,1100,NA,NA,2412,248818,86041,2380736,1,1,1,1,0,1,1,0,0,0,236867,3058,2567.429,34547,501,325.286,3472.761,44.834,37.642,506.501,7.345,4.769,0.85,1106,16.215,10013,146.803,1303659,19.113,0.441,31042,0.455,0.083,12.1,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,658,631.86,Medium(500-1500)
5/20/2020,353,49463,9563,-97,-81,-78,-89,-77,1034,0.56,0.67,0.8,0.6,0.07,0.07,..,0.13,2.31,132,NA,NA,NA,NA,NA,135955,49355,75500,NA,11100,38296,43107,NA,6416,87819,1341954,1071508,NA,84453,2497915,107770,134855,86634,2467369,1100,NA,NA,2472,248293,86634,2467369,1,1,1,1,0,1,1,0,0,0,239579,2712,2483.429,34876,329,308.286,3512.522,39.761,36.41,511.325,4.824,4.52,0.83,1034,15.16,9563,140.205,1341954,19.675,0.561,31867,0.467,0.078,12.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,761,641,Medium(500-1500)
5/21/2020,342,49805,9293,-97,-80,-82,-89,-80,1008,0.54,0.66,0.8,0.59,0.07,0.07,..,0.13,2.24,134,NA,NA,NA,NA,NA,138662,50112,77500,NA,11050,37728,55670,NA,14521,107919,1379691,1127178,NA,98974,2605843,108611,137612,105655,2573033,1050,NA,NA,2615,250908,105655,2573033,1,1,1,1,0,1,1,0,0,0,242133,2554,2474.286,35149,273,296.857,3549.967,37.445,36.276,515.327,4.003,4.352,0.8,1008,14.779,9293,136.247,1379691,20.228,0.553,32655,0.479,0.076,13.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,692,640.71,Medium(500-1500)
5/22/2020,300,50105,9184,-97,-79,-81,-88,-77,964,0.56,0.67,0.79,0.59,0.07,0.08,..,0.14,1.21,130,NA,NA,NA,NA,NA,136471,49921,75500,NA,11050,35915,48145,NA,8083,92143,1415607,1175323,NA,107057,2697987,109351,135421,91196,2664230,1050,NA,NA,3287,254195,91196,2664230,1,1,1,1,0,1,1,0,0,0,244174,2041,2405.714,35440,291,288.286,3579.891,29.924,35.271,519.594,4.266,4.227,0.76,964,14.133,9184,134.649,1415607,20.755,0.527,32454,0.476,0.074,13.5,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,696,639.14,Medium(500-1500)
5/23/2020,284,50389,8814,-95,-70,-78,-82,NA,928,0.55,0.68,0.84,0.58,0.07,0.06,..,0.14,1.61,15,NA,NA,NA,NA,NA,134741,48191,75500,NA,11050,32230,47672,NA,12410,92312,1447834,1222995,NA,119467,2790296,109994,133691,91841,2756068,1050,NA,NA,2959,257154,91841,2756068,1,1,1,1,0,1,1,0,0,0,245682,1508,2325.143,35660,220,261,3602,22.109,34.089,522.819,3.225,3.827,0.74,928,13.606,8814,129.224,1447834,21.227,0.472,32551,0.477,0.071,14,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,562,650,Medium(500-1500)
5/24/2020,281,50670,8814,-94,-71,-66,-79,NA,886,0.55,0.67,0.8,0.58,0.07,0.06,..,0.16,2.64,31,NA,NA,NA,NA,NA,139903,48353,80500,NA,11050,27475,24369,NA,7789,59633,1475312,1247364,NA,127256,2849932,110581,138853,59464,2815535,1050,NA,NA,2409,259559,59464,2815535,1,1,1,1,0,1,1,0,0,0,247037,1355,2257.857,36039,379,305.571,3621.866,19.866,33.103,528.376,5.557,4.48,0.71,886,12.99,8814,129.224,1475312,21.63,0.403,32941,0.483,0.069,14.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,554,658.14,Medium(500-1500)
5/25/2020,279,50949,8836,-97,-86,-72,-91,-85,863,0.5,0.46,0.34,0.5,0.07,0.09,..,0.19,2.83,70,NA,NA,NA,NA,NA,154120,54070,89000,NA,11050,26780,42601,NA,9097,78478,1502093,1357470,NA,138807,2998370,111184,153070,78385,2963880,1050,NA,NA,1625,261184,78385,2963880,1,1,1,1,0,1,1,0,0,0,248650,1613,2120.143,36143,104,299.571,3645.514,23.649,31.084,529.901,1.525,4.392,0.69,863,12.653,8836,129.547,1502093,22.023,0.393,32640,0.479,0.065,15.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,NA,2.54,81.32,0.932,628,650.14,Medium(500-1500)
